student_id,n_evals,mean_rating,mean_sentiment,min_sentiment,share_negative,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
S101522,2,3.5,0.29225,-0.1027,0.5,0.30896462065036345,0.18402739238151544,0.45481852390341826,0.017452841613513174,0.017375508855959163,0.017361112595230543
S101523,4,2.25,0.35615,0.0,0.0,0.03194444589670423,0.31527714593037787,0.03194444556876577,0.35694507069601156,0.2319444447422984,0.03194444716584221
S101524,3,2.0,0.0,0.0,0.0,0.0357777200962849,0.03571428671393786,0.0357142864901206,0.4285079943860323,0.035714287236155835,0.4285714250774684
S101525,3,4.0,0.13933333333333328,-0.5106,0.3333333333333333,0.041707202600876986,0.04166666832237603,0.29170680244938635,0.5413376502144741,0.041666669206209865,0.041915007206676715
S101526,4,4.25,0.435025,0.0,0.0,0.024888940869040102,0.024886615550350044,0.3721063335008391,0.24709944599647438,0.30613440308146955,0.0248842610018268
S101527,3,4.0,0.09973333333333333,-0.1027,0.3333333333333333,0.030568929091636807,0.2972359419916427,0.44720822575839775,0.03055555733160799,0.16387578801097993,0.030555557815734866
S101528,3,5.0,0.13396666666666665,0.0,0.0,0.026984128082666203,0.026984128082044465,0.7222218721403929,0.026984128601242885,0.16984161403742995,0.026984129056223504
S101529,3,3.6666666666666665,0.33313333333333334,0.1002,0.0,0.024228396321935384,0.14914525650207658,0.4575619853934565,0.02431127367496066,0.13533889838313803,0.2094141897244329
S101530,3,3.0,0.08346666666666665,-0.4404,0.3333333333333333,0.03891395742888731,0.31665584447166856,0.03891158474732513,0.3055186143780449,0.261111107993516,0.038888890980558116
S101531,2,3.0,0.20095,0.0,0.0,0.4443468290642397,0.04444444620913461,0.04444444580542444,0.04444444703469934,0.37777777373334587,0.044542058153156205
S101532,3,3.6666666666666665,0.4694,0.4404,0.0,0.02839506290315531,0.13943117611672218,0.29506172642361306,0.2951353958345582,0.028395063540512442,0.2135815751814388
S101533,3,3.0,0.23643333333333336,-0.25,0.3333333333333333,0.17465515654609454,0.174691405451158,0.026543211057320337,0.13765364153715795,0.2932098764001403,0.19324670900812893
S101534,4,1.5,0.174725,-0.34,0.25,0.2314343392792665,0.4203022556031307,0.031531849514046896,0.11487870345720515,0.03148148406912856,0.17037136807722214
S101535,3,4.333333333333333,0.060066666666666636,-0.5106,0.3333333333333333,0.0342843280583839,0.03429400361999605,0.3120141668066277,0.5506406408551707,0.03425926137859097,0.03450759928123061
S101536,2,3.5,0.47965,0.4019,0.0,0.037500001217351725,0.037500001207711006,0.4124999953632229,0.037500001804923355,0.43749999813533685,0.03750000227145418
S101537,3,3.0,-0.057600000000000005,-0.25,0.3333333333333333,0.29175972630370733,0.03472222413402922,0.1804433135445029,0.25696225996275973,0.034722225122765876,0.20139025093223498
S101538,2,4.0,-0.019250000000000017,-0.4404,0.5,0.03472222344041346,0.4513548439544062,0.4097562600712323,0.034722224007814106,0.03472222404807734,0.034722224478056514
S101539,3,2.3333333333333335,-0.03423333333333333,-0.1027,0.3333333333333333,0.21390152123997472,0.29728778566202635,0.30522486648603114,0.01955474697975403,0.019520181195667338,0.14451089843654646
S101540,2,4.5,0.27115,0.0,0.0,0.407738092050862,0.03273809616784236,0.4613095215336878,0.032738096612486146,0.032738096649943774,0.0327380969851779
S101541,3,3.3333333333333335,0.19806666666666664,-0.25,0.3333333333333333,0.0393678161727606,0.039355914661285164,0.03935957633625999,0.5532129883036809,0.2893518502841905,0.03935185424182288
S101542,3,4.333333333333333,0.4110333333333333,0.0,0.0,0.5528028391015597,0.036122986335273555,0.03611111197190089,0.3027408365866629,0.03611111279262976,0.03611111321197311
S101543,3,4.333333333333333,0.1858,0.0,0.0,0.03148148243233075,0.03150435130192567,0.5759030529776622,0.03148148288405247,0.2981481471288901,0.03148148327513878
S101544,4,3.25,0.28025,-0.2263,0.25,0.15814330600131976,0.03303571538137435,0.23304578988756242,0.1221870292133974,0.2330357135431916,0.22055244597315446
S101545,4,2.0,-0.245875,-0.4404,0.75,0.24373912123118774,0.6559679367150285,0.025083646402704364,0.025099288636507282,0.0250604020563831,0.025049604958188948
S101546,3,3.0,0.22693333333333332,0.0,0.0,0.4593246884977737,0.025992065100575598,0.02599206473943935,0.2164686669131608,0.12122974680531262,0.15099276794373787
S101547,2,4.0,0.13235,-0.4449,0.5,0.5763177152726189,0.034722223971815146,0.0347222235762186,0.034722224790525794,0.28472363104426196,0.03479198134455964
S101548,3,2.0,-0.17020000000000002,-0.5106,0.3333333333333333,0.14814782621298841,0.45370401714031044,0.03703703912341295,0.28678869670643015,0.03703704114261765,0.0372853796742404
S101549,2,2.0,0.0,0.0,0.0,0.04166666788228311,0.0416666678858051,0.04166666761462694,0.04166666846777757,0.4166666632768701,0.41666666487263715
S101550,3,2.6666666666666665,0.09973333333333333,-0.1027,0.3333333333333333,0.14261797464829476,0.29814814555932695,0.03148148274296266,0.03148148386473996,0.29812140351553545,0.19814950966914022
S101551,3,3.3333333333333335,0.29886666666666667,-0.0026,0.0,0.02362448464190624,0.02361111232429247,0.29027777582658804,0.14861084728538587,0.32359763327280505,0.19027814664902234
S101552,3,1.6666666666666667,-0.5177333333333334,-0.7026,1.0,0.34416041618207105,0.4781325356398361,0.016662252434966576,0.016686469845848474,0.1277391404986489,0.016619185398628934
S101553,3,1.6666666666666667,0.13396666666666665,0.0,0.0,0.18206256382960714,0.182098812735628,0.03395061836724427,0.03395061933093017,0.2839506161014204,0.28398676963517
S101554,2,5.0,-0.1591,-0.3182,0.5,0.017992425225553322,0.017992425230158104,0.8475386467588524,0.018035838325853707,0.017992425756386328,0.08044823870319609
S101555,3,2.6666666666666665,-0.1468,-0.4404,0.3333333333333333,0.29202246505750906,0.30317595683638304,0.32847387310303217,0.025420876969288252,0.025420877027417105,0.0254859510063704
S101556,2,3.5,0.21710000000000002,-0.0062,0.0,0.022321429972555058,0.022321429978537834,0.02232142966538803,0.558036656252709,0.35267762291553295,0.022321431215277143
S101557,3,3.3333333333333335,0.03643333333333335,-0.6486,0.3333333333333333,0.15604281579175353,0.30051427001456515,0.30849758384082965,0.18944267962379682,0.022751325095807254,0.02275132563324765
S101558,3,3.3333333333333335,0.050366666666666664,-0.25,0.3333333333333333,0.02830687985384077,0.028306879853894452,0.43783033732021703,0.13941761412131973,0.3378314076226275,0.02830688122810048
S101559,2,3.0,0.46265,0.0,0.0,0.25214691154146396,0.03126296813376339,0.03125000079782104,0.24781113706588148,0.4062499965977555,0.03127898586331474
S101560,4,4.0,0.2425,-0.4449,0.25,0.14229244235592078,0.18501626536837928,0.14229187167441024,0.22269830211826264,0.22261904768413468,0.08508207079889245
S101561,2,3.5,-0.3243,-0.6486,0.5,0.22493723830953785,0.2749790152760958,0.4250479615120009,0.02503578132616659,0.025000001597947,0.025000001978251814
S101562,3,2.0,0.3275666666666667,0.0,0.0,0.17583394064993804,0.03293650902071236,0.03293650877921734,0.5495628047439011,0.1757937268275237,0.03293650997870753
S101563,3,2.6666666666666665,-0.03423333333333333,-0.1027,0.3333333333333333,0.32353046822519643,0.29861110922411466,0.031944445200898196,0.03201069130038607,0.031958842507738595,0.28194444354166615
S101564,2,2.0,-0.23815,-0.25,1.0,0.04444444610138597,0.04444444611383913,0.044444445735838986,0.37777777226639253,0.44444444219409585,0.04444444758844761
S101565,3,4.0,0.5537,0.4019,0.0,0.1878043033316459,0.04497354661648107,0.18783049802638338,0.044973547415239394,0.48941798295929934,0.045000121650950985
S101566,3,4.0,0.44029999999999997,0.0,0.0,0.026008027437003558,0.025996125925653743,0.29266645196029833,0.31763098246142846,0.1688489807846161,0.1688494314309998
S101567,3,1.3333333333333333,-0.01360000000000002,-0.34,0.6666666666666666,0.6000599966324579,0.21329422310008586,0.022840706178583848,0.022917803444014517,0.11806980719867893,0.022817463446179076
S101568,3,2.0,0.11196666666666666,-0.25,0.3333333333333333,0.03703703860574923,0.03703703861475453,0.03703703825814653,0.39814748902039,0.2870370359430842,0.20370435955787547
S101569,2,2.5,0.0,0.0,0.0,0.28010929445757254,0.029166667649374103,0.029166667427946533,0.40410611482277026,0.029166668155949704,0.22828458748638683
S101570,2,3.5,0.20095,0.0,0.0,0.021164021927459004,0.4656084635389792,0.44973544732794735,0.021164022282508965,0.021164022325548044,0.021164022597557328
S101571,3,2.3333333333333335,0.21743333333333328,-0.4404,0.3333333333333333,0.031034187257876808,0.5532411984474347,0.031025475408006615,0.19766255483451858,0.1560180625830572,0.03101852146910609
S101572,3,4.0,0.40843333333333337,-0.25,0.3333333333333333,0.1649026715930251,0.02204585660078366,0.516589006696856,0.2523441766122361,0.02204585723845809,0.022072431258641
S101573,4,2.0,-0.245875,-0.4404,0.75,0.18436316144499287,0.5268079844958656,0.02533789537234552,0.025351791835243137,0.2128235083080879,0.02531565854346497
S101574,3,1.6666666666666667,-0.317,-0.5106,0.6666666666666666,0.1930557972442023,0.4513816880496026,0.026395845973391032,0.2761405472807286,0.026388891673270107,0.026637229778805362
S101575,3,4.333333333333333,0.42286666666666667,0.34,0.0,0.18216033256302597,0.18209881264531536,0.28384870813617696,0.2839547553959132,0.03395061926867177,0.03398677199089663
S101576,3,4.0,0.2283666666666667,0.0,0.0,0.031508393711568126,0.03148148264914669,0.5648148104454745,0.1981216221913411,0.14259220732265177,0.031481483679817755
S101577,4,4.25,0.40875,0.0,0.0,0.2305743552982338,0.04306446236993774,0.23055555372246925,0.2430278502666728,0.20972222048094907,0.04305555786173733
S101578,4,4.75,0.22057500000000002,0.0,0.0,0.22226514711560788,0.03475652656653882,0.6387480464681035,0.03478583187059903,0.03472222380235741,0.034722224176793326
S101579,3,2.6666666666666665,0.23653333333333335,0.0,0.0,0.44671299399178105,0.15509234835981275,0.030092593657746903,0.030092594608469345,0.30787037031434455,0.03013909906784532
S101580,3,3.0,0.0,0.0,0.0,0.03611111212603716,0.3027777759939651,0.3027777761745311,0.0361111125923132,0.036111112646933084,0.28611111046622034
S101581,3,3.3333333333333335,0.23373333333333335,0.0,0.0,0.1412755357813639,0.15500890845469825,0.2799505455309315,0.030260282674514517,0.1967441066390467,0.196760620919445
S101582,3,3.3333333333333335,0.3849666666666666,0.2263,0.0,0.03520140043112518,0.5018516055584957,0.03520124163492521,0.1351531590822786,0.2574074052559249,0.03518518803725034
S101583,4,2.75,-0.22245,-0.4449,0.5,0.035119048729291835,0.235119046633057,0.24940476126827163,0.03511904925478013,0.4101190444092019,0.03511904970539755
S101584,2,3.0,0.17,0.0,0.0,0.029177132165596302,0.029166667603792516,0.47914087064684296,0.029181998301425302,0.4041666628435081,0.029166668438834684
S101585,2,4.0,0.08895,0.0,0.0,0.04166666862669652,0.04166666863648889,0.3750005318509465,0.041724552795859446,0.3749999957976931,0.12494158229231556
S101586,4,3.5,0.216675,0.0,0.0,0.15436501683150985,0.22886904655740276,0.1359808219912503,0.21634489073132207,0.02886904926175066,0.23557117462676438
S101587,3,2.3333333333333335,0.20953333333333335,-0.25,0.3333333333333333,0.02932098882973887,0.25154352169022715,0.029320988570059662,0.10339474874638681,0.30709876509186157,0.2793209870717259
S101588,4,1.75,-0.025675,-0.1027,0.25,0.19579823023248677,0.4378293668403996,0.02910053045575904,0.029100531659707225,0.14020069655398396,0.1679706442576635
S101589,3,3.6666666666666665,0.6057333333333333,0.4019,0.0,0.1750423861350098,0.19445273975819843,0.02777777882358882,0.4221518660459407,0.15277812631524076,0.027797102922021488
S101590,3,4.333333333333333,0.16186666666666666,-0.3182,0.3333333333333333,0.04861111291175144,0.04861111290949837,0.5902777738867289,0.04872687953432584,0.04861111388087038,0.21516200687682507
S101591,2,2.0,-0.11315,-0.2263,0.5,0.02152433361340812,0.2941916674898947,0.02146464725830286,0.02146464796615522,0.20328307754699454,0.4380716261252445
S101592,2,2.0,0.20095,0.0,0.0,0.04861111384854987,0.7569444262033258,0.048611113222222176,0.0486111151280245,0.04861111527720956,0.048611116320668044
S101593,3,3.6666666666666665,0.0791,-0.1027,0.3333333333333333,0.22407780344563452,0.140740484308404,0.5461542463278398,0.029758605486311176,0.029639228879668484,0.029629631552142006
S101594,2,4.5,0.2202,0.0,0.0,0.0259259271095304,0.21595630432318663,0.6802466683177776,0.026019244324990642,0.025925927744469245,0.025925928180045514
S101595,4,2.75,0.1101,0.0,0.0,0.027212384069863992,0.33432466247299086,0.02718254070823601,0.1700400362792795,0.09861075837969716,0.34262961808993253
S101596,4,1.25,0.163075,-0.2263,0.25,0.46809445877227596,0.19872684784411934,0.03206018678155346,0.032060188219062466,0.14317170839221388,0.12588660999077486
S101597,4,3.25,0.061125,-0.34,0.5,0.15101952073138852,0.11979135846929365,0.24478562784215446,0.02607678530550997,0.4322850388804451,0.026041668771208323
S101598,3,3.0,0.1747,-0.3182,0.3333333333333333,0.03293650935890857,0.17569837893400156,0.28293650532183606,0.0330397151147945,0.1757942050305414,0.2995946862399179
S101599,3,3.0,0.1468,0.0,0.0,0.02568417892134012,0.23666018958049886,0.22561769193082512,0.2756432183673336,0.025617285841562632,0.21077743535843974
S101600,3,4.333333333333333,0.38306666666666667,-0.1027,0.3333333333333333,0.5388691252964796,0.03888888991766983,0.03888888968957906,0.03888889040952954,0.3055288100081549,0.038935394678587
S101601,2,2.0,-0.1199,-0.34,0.5,0.42580550851804894,0.025925927054970054,0.02597474053887194,0.025997527774504408,0.19259167969712224,0.3037046164164825
S101602,2,5.0,0.3454,0.0,0.0,0.027120935357200893,0.027101145392712987,0.27708321044331624,0.42702792040626897,0.21458345339329524,0.027083335007205694
S101603,3,3.6666666666666665,0.29386666666666666,-0.3182,0.3333333333333333,0.028443513042073747,0.13944305017490086,0.028395062598327584,0.5616052073892294,0.02839506345639244,0.21371810333907612
S101604,3,4.0,0.7737999999999999,0.6808,0.0,0.18964354514777815,0.02282152280029927,0.02283862044068606,0.6238013982019236,0.11805514260805904,0.022839770801253902
S101605,3,1.6666666666666667,-0.03423333333333333,-0.1027,0.3333333333333333,0.031199585117747047,0.3274691352714358,0.03117284026408587,0.031172840941052254,0.5478127570501344,0.03117284135554445
S101606,3,2.0,0.05283333333333334,-0.3182,0.3333333333333333,0.05277777962713331,0.31944444343326855,0.05277777921502052,0.05289354625579484,0.05277778063396168,0.46932867083482116
S101607,4,3.75,0.020449999999999982,-0.4449,0.25,0.23331492656886849,0.033338585183589994,0.25835818612644323,0.22077282897632552,0.22083333255165655,0.03338214059311632
S101608,2,4.0,0.6714,0.5859,0.0,0.15853729867694738,0.030092593844266782,0.03009259355803183,0.40509258829595973,0.030092594490265294,0.34609233113452886
S101609,2,2.5,0.36345,0.0,0.0,0.430596084649314,0.030555557149464965,0.030595694905320436,0.2804754593359263,0.19722164538376744,0.030555558576206884
S101610,3,2.0,0.1682,0.0,0.0,0.034259261274544976,0.1453690863471747,0.23425948605315586,0.034305568700887176,0.28425925903266736,0.2675473385915699
S101611,2,2.5,0.58845,0.4019,0.0,0.25392867705928696,0.3730158631547874,0.2539679691269993,0.039682543093144014,0.03968254320058224,0.0397224043652001
S101612,3,3.3333333333333335,0.3705,0.0,0.0,0.318665794894186,0.13811579049482867,0.277006170097511,0.02700617469816449,0.027006174746765265,0.21219989506854467
S101613,4,4.0,0.37539999999999996,0.0,0.0,0.22711360740314895,0.03958333441509783,0.22708333138667092,0.22705305830160125,0.23958333312654617,0.03958333536693489
S101614,4,1.75,0.1101,0.0,0.0,0.1369606402890945,0.2203617932675823,0.03298611215060444,0.03311042825928987,0.03298611316683675,0.5435949128665921
S101615,2,3.0,0.0,0.0,0.0,0.044444445849554245,0.044444445855872455,0.44444444195818045,0.04444444653016377,0.3777777727086023,0.044444447097626794
S101616,3,2.0,0.012833333333333344,-0.4019,0.3333333333333333,0.5570256939425541,0.2810070823288237,0.031172840853229643,0.03142623730955769,0.03118563937467531,0.06818250619115951
S101617,3,1.6666666666666667,0.37303333333333333,0.0,0.0,0.03010855449640712,0.26611917819707065,0.030092594036257202,0.19684297353504857,0.4467441036057466,0.030092596129469896
S101618,2,2.0,0.2202,0.0,0.0,0.02380952546178825,0.23795232983571812,0.023809525097820923,0.023951600663867145,0.45238136659871936,0.23809565234208624
S101619,2,1.5,-0.1591,-0.3182,0.5,0.05561524370491538,0.055555557588088486,0.05555555713256961,0.05572920718502199,0.0555555586964873,0.7219888756929171
S101620,2,3.5,-0.050199999999999995,-0.4404,0.5,0.024322657693675684,0.4409381768434647,0.46179701110282917,0.024331040679156833,0.024305556704214457,0.024305556976659076
S101621,3,3.6666666666666665,0.23653333333333335,0.0,0.0,0.28236090182360457,0.03241211856056711,0.3379582523105599,0.032407408775601096,0.2824074055095042,0.03245391302016306
S101622,2,2.0,0.10439999999999999,-0.25,0.5,0.0361469242048497,0.03611111264917386,0.23611006250152072,0.3694444387489978,0.036111113471421395,0.28607634842403656
S101623,3,3.3333333333333335,-0.014333333333333345,-0.4449,0.3333333333333333,0.036111112398662236,0.3027777748467751,0.3027777763921194,0.0361111130109385,0.2861111098147608,0.03611111353674399
S101624,3,3.0,0.22503333333333334,0.0,0.0,0.02422839628200682,0.19089498578732478,0.17237625577542567,0.02422839685772224,0.5640435679313134,0.024228397366207115
S101625,4,3.75,-0.025675,-0.1027,0.25,0.23021495687193655,0.030208334388499042,0.4302083305684732,0.030208334876124197,0.2489517079605019,0.030208335334465132
S101626,3,1.6666666666666667,-0.1468,-0.4404,0.3333333333333333,0.03707740469274138,0.3147921183219026,0.03705973275270116,0.2869966695454295,0.03703703844931278,0.28703703623791255
S101627,3,3.0,0.18076666666666666,0.0,0.0,0.28711719264758157,0.03703703791904548,0.037037037722335936,0.2869966694833068,0.0370370383749108,0.31477502385281936
S101628,2,3.0,-0.05135,-0.1027,0.5,0.4561290348207355,0.01876050211857737,0.46873949704307205,0.01884936904523596,0.018771595811336143,0.018750001161042994
S101629,3,2.3333333333333335,0.16466666666666666,-0.3182,0.3333333333333333,0.05324074292292991,0.2199074608562945,0.053240742439845036,0.1783564546793094,0.27546296186049696,0.21979163724112416
S101630,3,4.333333333333333,0.6641666666666667,0.5267,0.0,0.17583286727898542,0.03294838297429364,0.17583359864270734,0.5494855585215676,0.03293650933504858,0.032963083247397475
S101631,2,3.0,0.36345,0.0,0.0,0.2711407667805934,0.020238096389244023,0.270328988267919,0.19869803520715024,0.020238096983039546,0.2193560163720538
S101632,3,4.0,0.4130666666666667,0.34,0.0,0.01854954588798609,0.16130443909417877,0.6215556732494446,0.018647506413667848,0.16140026495367393,0.01854257040104867
S101633,4,4.5,0.46555,0.0,0.0,0.21560710365622932,0.02813056685091521,0.5468616290204362,0.15311581959074527,0.02812500133769775,0.028159879543976224
S101634,3,3.0,-0.10606666666666666,-0.3182,0.3333333333333333,0.03611111248278688,0.2861111066058293,0.30277777645069237,0.03611960191915963,0.03611111319060831,0.30276928935092356
S101635,3,3.3333333333333335,0.14653333333333332,-0.1027,0.3333333333333333,0.5809378731359893,0.03935185308323749,0.0393518528079703,0.03941809909903838,0.2615884677135573,0.03935185416020722
S101636,4,3.0,0.230825,-0.2263,0.25,0.02880668037023369,0.36516029328960675,0.2287878774069081,0.2287601731550228,0.1196970950890594,0.028787880689169217
S101637,2,5.0,0.37095,0.34,0.0,0.030105777429019178,0.030105896386357404,0.8494910499593193,0.030112087606887453,0.030092594128433153,0.030092594489983318
S101638,3,3.0,0.2280333333333333,-0.4404,0.3333333333333333,0.19334358833786625,0.30421010803545884,0.19306323298674166,0.14536189529468083,0.13756614659130692,0.02645502875394547
S101639,2,2.0,0.17039999999999997,-0.34,0.5,0.42845101138368086,0.028571429919754504,0.028620243355861552,0.3143579323491065,0.17142795190982263,0.028571431081774033
S101640,2,3.5,-0.2202,-0.4404,0.5,0.015909091409530472,0.4658986558284579,0.47046497761192535,0.015909091638870176,0.015909091665669037,0.015909091845547087
S101641,3,2.6666666666666665,0.2108,-0.1027,0.3333333333333333,0.3637436556962053,0.137565881185824,0.1693119861216741,0.27645882272833283,0.026464625788658148,0.02645502847930556
S101642,2,4.0,0.55925,0.4588,0.0,0.03055555704845456,0.03055555704402709,0.6805553639222557,0.030555557761458886,0.19722240586602652,0.03055555835777727
S101643,3,3.3333333333333335,0.5395333333333333,0.4019,0.0,0.02916666820523338,0.4624997885767416,0.2958333316422748,0.15416687299134949,0.029166669022222674,0.029166669562178088
S101644,2,3.0,0.0,0.0,0.0,0.029166668348801945,0.6292100774783858,0.25412324595961927,0.02916666911331444,0.02916666920118429,0.029166669898694368
S101645,3,4.0,0.5892000000000001,0.4019,0.0,0.17041275644236745,0.02315679416563853,0.18981471642825598,0.3341888482999596,0.1342593557103501,0.14816752895342836
S101646,3,2.6666666666666665,0.11333333333333334,-0.4404,0.3333333333333333,0.028710681257400218,0.5562930263190305,0.32870920177966106,0.02887967917463902,0.028703705517043043,0.028703705952226103
S101647,3,3.0,0.27086666666666664,0.0,0.0,0.02878550952907931,0.3144915463989268,0.1537692134518984,0.19541404709721086,0.028769842934486086,0.2787698405883986
S101648,2,3.5,0.009199999999999986,-0.4404,0.5,0.01670247900309889,0.46665623186173344,0.21667605097357498,0.016666667800219435,0.0166666678411131,0.2666319025202602
S101649,3,3.3333333333333335,0.11536666666666666,-0.4449,0.3333333333333333,0.034284327508769676,0.03427113420104504,0.03425925990064415,0.3008889843210782,0.28425925725214907,0.31203703681631395
S101650,2,3.5,0.10424999999999998,-0.3182,0.5,0.03759587672513333,0.037500001160230306,0.03756020822036159,0.8121391175455578,0.037500001774381876,0.03770479457433507
S101651,2,4.5,0.2294,0.0,0.0,0.015277778277755606,0.015295345112919106,0.9235935408396854,0.015277778511536886,0.015277778538803015,0.01527777871929998
S101652,3,3.3333333333333335,0.0,-0.34,0.3333333333333333,0.3527335189487555,0.019444445565682002,0.31944758651474386,0.01948449965039096,0.01944444613469097,0.2694455031857366
S101653,4,2.25,0.125525,0.0,0.0,0.31741404075454865,0.03680555695874074,0.036805556641574325,0.22427528097319227,0.20347222099204557,0.1812273436798984
S101654,3,3.0,0.32849999999999996,0.0,0.0,0.027100603196409,0.027006173614205545,0.027065741123079634,0.40188488368904646,0.19365550258874856,0.32328709578851084
S101655,4,2.25,-0.00020000000000000573,-0.4404,0.5,0.421697355781022,0.5047299073610059,0.018376429660424055,0.018420897673409084,0.018382011092999778,0.018393398431139248
S101656,3,2.6666666666666665,0.0,0.0,0.0,0.15302110316660397,0.019678625660548284,0.40854049312186863,0.16249898090314469,0.0937387515584452,0.16252204558938924
S101657,3,2.3333333333333335,0.0,-0.4404,0.3333333333333333,0.13703671396886147,0.49258595371723973,0.025932882807877162,0.29259259227008555,0.02592592829474416,0.02592592894119193
S101658,2,2.0,-0.06885000000000001,-0.34,0.5,0.30816498884199245,0.23981408741128166,0.017592593593297158,0.1769991218817103,0.23983661325399308,0.017592595017725397
S101659,4,4.5,0.48585,0.0,0.0,0.32253131034105476,0.027960274336547696,0.5656242373244811,0.02794312316388437,0.02794312320100307,0.02799793163302911
S101660,3,3.6666666666666665,0.028133333333333344,-0.2556,0.3333333333333333,0.03713463924551969,0.03703703798058395,0.2868949893931669,0.2870814803898471,0.31481481418647966,0.037037038804402636
S101661,4,4.75,0.1727,0.0,0.0,0.02741779118015246,0.027425047849007622,0.6629878949214112,0.22737128382783062,0.027398990981916036,0.027398991239682022
S101662,3,3.3333333333333335,0.39339999999999997,0.0,0.0,0.03194444580676419,0.2986111096698394,0.44861101252769126,0.1569445385104039,0.03194444650117234,0.03194444698412893
S101663,3,3.6666666666666665,0.4676666666666667,0.4019,0.0,0.28117283785470476,0.2978395030442545,0.3274691352470968,0.03117284111904167,0.03117284117417358,0.03117284156072876
S101664,2,3.0,0.40835,0.34,0.0,0.23922523448617758,0.031250001381950374,0.4060369285026326,0.03137721824649221,0.031250002090011636,0.26086061529273546
S101665,4,4.0,0.197375,-0.1027,0.25,0.23602559781386612,0.11681710576730209,0.3631762776032643,0.021742726139815857,0.24048609920972616,0.021752193466025426
S101666,3,3.3333333333333335,0.32849999999999996,0.0,0.0,0.03121337462604454,0.2978395041484941,0.32750927326144547,0.28109216610768645,0.03117284077755524,0.03117284107877436
S101667,3,3.0,0.2750333333333333,-0.25,0.3333333333333333,0.18325847464823056,0.04034391691004399,0.4330588270150437,0.2626509453957406,0.04034391773492538,0.04034391829601579
S101668,4,4.25,0.48160000000000003,0.0,0.0,0.33232345426395443,0.03438148461864537,0.2343749986629188,0.14265556934763313,0.22187499913739558,0.03438949396945277
S101669,3,1.6666666666666667,-0.11333333333333334,-0.34,0.3333333333333333,0.5634348480463486,0.03015873156785644,0.03019127374337204,0.17304075604409364,0.17301565778784359,0.03015873281048573
S101670,3,2.0,0.43183333333333335,0.0,0.0,0.3070806488201991,0.3256172835045689,0.02932098847275264,0.2793209851195399,0.029320989260052537,0.029339104822886795
S101671,4,3.5,0.098925,-0.0062,0.0,0.24627976082473618,0.03199404887375217,0.21949404580520548,0.15699416761923846,0.12574392893608546,0.2194940479409823
S101672,3,2.6666666666666665,0.2014,0.0,0.0,0.03575465395763399,0.13095122723007743,0.2857142831715959,0.28567391910475387,0.22619162797805345,0.03571428855788538
S101673,3,5.0,0.22666666666666668,0.0,0.0,0.028838477575070614,0.028769842114537914,0.8559803522427093,0.028871642670051018,0.028769842546983365,0.028769842850647726
S101674,3,4.0,0.5025333333333334,0.2263,0.0,0.028401303495529457,0.02839820306929591,0.2950617261655066,0.3246819768221679,0.2950617271256582,0.028395063321841985
S101675,3,4.0,0.5762,0.4767,0.0,0.5356677776190043,0.03571428687631861,0.035714286618721724,0.035714287430218664,0.1785712034292404,0.17861815802649636
S101676,3,1.6666666666666667,0.008433333333333334,-0.1027,0.3333333333333333,0.42587253651813667,0.02314814961295816,0.14807681438933126,0.023256801154469046,0.18982952232455044,0.18981617600055445
S101677,2,2.5,-0.1591,-0.3182,0.5,0.06250000280560791,0.43749999399676454,0.06250000217747345,0.06267365276152796,0.06250000431414146,0.3123263439444848
S101678,2,3.0,0.10409999999999997,-0.4404,0.5,0.27852218936375756,0.4652735708462133,0.015288211732105029,0.21034441456608116,0.0152938346412379,0.015277778850605103
S101679,4,2.25,-0.056700000000000014,-0.6486,0.5,0.12290637385105724,0.14790617510632229,0.24166935592513816,0.02298203046714856,0.29790471879050007,0.1666313458598337
S101680,4,2.25,0.179975,-0.1027,0.5,0.4320969511958993,0.24743613703104822,0.02015692717432527,0.12848717970627108,0.15165138464220745,0.0201714202502487
S101681,3,1.0,-0.10606666666666666,-0.3182,0.3333333333333333,0.029166668133619563,0.5874999964539416,0.029166667802071805,0.029212975398336852,0.22916742749239372,0.09578626471963657
S101682,3,2.6666666666666665,-0.07266666666666666,-0.3182,0.3333333333333333,0.05092592802727477,0.30092592215581415,0.05092592755768439,0.05104169477292192,0.05092592915663661,0.4952545983296683
S101683,3,4.333333333333333,0.13396666666666665,0.0,0.0,0.040740741946903886,0.04074074195004895,0.5740740702357008,0.0407407425232826,0.26296296032336747,0.04074074302069634
S101684,4,4.25,0.09315,-0.3182,0.25,0.02849102348417448,0.0284846611700149,0.45763535410453704,0.22845088272770664,0.028472223280102155,0.22846585523346474
S101685,4,2.0,-0.22112500000000002,-0.34,0.75,0.24785645916711985,0.04791666844538385,0.04794107491213746,0.048039293690763325,0.4354166644968793,0.17282983928771622
S101686,3,3.3333333333333335,-0.1468,-0.4404,0.3333333333333333,0.42218930000340976,0.18888344106922747,0.3222280492463104,0.022222224030983534,0.022222224098911152,0.022254761551157697
S101687,3,3.6666666666666665,0.1413333333333333,-0.1027,0.3333333333333333,0.025487083694580193,0.02549357907362523,0.30321787009443896,0.30312598232837057,0.31712079495179407,0.02555468985719092
S101688,4,3.0,0.19907499999999997,-0.5106,0.25,0.14488473202230046,0.03438149742139898,0.23437499899032183,0.32992251603029066,0.22187499965767538,0.03456125587801267
